"OBJ.VEGOBJEKT-ID";"EGS.BRUKSOMRÅDE.1256";"EGS.SAKSNUMMER.1822";"EGS.S√òKNAD MOTTATT DATO.12048";"EGS.ARKIVREFERANSE, URL.12050";"EGS.VEDTAK.10670";"EGS.VEDTAKSDATO.11444";"EGS.TILLATELSE GJELDER TIL DATO.12049";"EGS.TILLEGGSINFORMASJON.11566";"EGS.EIER.7993";"EGS.VEDLIKEHOLDSANSVARLIG.8056";"EGS.GEOMETRI, PUNKT.4753";"LOK.KOMMUNE";"LOK.KOMMUNENUMMER";"VSR.VEGSYSTEMREFERANSE";"ADT_total";"√ÖDT, andel lange kj√∏ret√∏y";"Fartsgrense";"Holdningsklasse";"Funksjonsklasse";"Avkjorsler";"Trafikkulykker";"Vurdering";"Kommentar";"Kurvatur, horisontal";"Kurvatur, stigning";"ÅDT, total";"ÅDT, andel lange kjøretøy";"Avkjørsel, holdningsklasse";"Søknadstype"
608011022;"Gardsbruk";"202522248";"21.05.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109";"Endret bruk";"23.07.2025";"28.11.2025";"Tiltak: Midlertidig utvidelse og bruksendring av avkj√∏rsel";"Privat";"Privat";"POINT(232528.303 7076539.311)";"√òrland";5057;"FV6406 S1D1 m3829";167.0;14.0;80.0;"Mindre streng";"D - Lokale samleveger";12;1;"";"";99999.0;0.2;167.0;14.0;"Mindre streng";"Endret bruk"
1022497102;"Service";"202517897-2";"03.04.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615825";"Midlertidig tillatelse";"03.04.2025";"03.04.2028";"";"Privat";"Privat";"POINT(244524.942 7081348.448)";"√òrland";5057;"FV6358 S1D1 m486";800.0;7.0;30.0;"Lite streng";"E - Lokale adkomstveger";8;2;"";"";99999.0;9.5;800.0;7.0;"Lite streng";"Midlertidig tillatelse"
1022497097;"Service";"202517897-2";"03.04.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615825";"Midlertidig tillatelse";"03.04.2025";"03.04.2028";"";"Privat";"Privat";"POINT(244554.702 7081413.813)";"√òrland";5057;"FV6358 S1D1 m557";800.0;7.0;30.0;"Lite streng";"E - Lokale adkomstveger";10;2;"";"";99999.0;4.9;800.0;7.0;"Lite streng";"Midlertidig tillatelse"
1022819966;"Hytte";"202522160";"21.05.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=620109#";"Varig tillatelse";"23.05.2025";"26.05.2028";"";"Privat";"Privat";"POINT(240109.002 7081580.204)";"√òrland";5057;"FV6356 S1D1 m1661";400.0;10.0;60.0;"Mindre streng";"D - Lokale samleveger";9;2;"";"";750.0;-4.0;400.0;10.0;"Mindre streng";"Varig tillatelse"
1019426053;"Gardsbruk";"202433836-2";"26.06.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=577751";"Varig tillatelse";"08.07.2024";"08.07.2027";"";"Privat";"Privat";"POINT(249665.354 7094119.57)";"√òrland";5057;"FV6348 S1D1 m1453";140.0;9.0;50.0;"Lite streng";"E - Lokale adkomstveger";16;0;"Enkel";"";99999.0;3.5;140.0;9.0;"Lite streng";"Varig tillatelse"
1019733621;"Industri";"202442636-2";"22.08.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=586582";"Midlertidig tillatelse";"28.08.2024";"01.09.2025";"";"Privat";"Privat";"POINT(267104.174 7095699.413)";"√Öfjord";5058;"FV715 S11D1 m2532";1170.0;15.0;80.0;"Streng";"B - Regionale hovedveger";5;8;"";"";-144.0;0.5;1170.0;15.0;"Streng";"Midlertidig tillatelse"
603835044;"Bolig";"202510818-3 ";"20.02.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=608712";"Utvidet bruk";"11.03.2025";"11.03.2028";"";"Privat";"Privat";"POINT(259813.359 7100342.915)";"√Öfjord";5058;"FV6324 S1D1 m7293";500.0;11.0;80.0;"Lite streng";"E - Lokale adkomstveger";3;1;"Enkel";"";209.0;0.9;500.0;11.0;"Lite streng";"Utvidet bruk"
1024619900;"Bolig";"202524033";"02.07.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=622029#";"Varig tillatelse";"07.07.2025";"07.07.2028";"";"Privat";"Privat";"POINT(265528.854 7102118.885)";"√Öfjord";5058;"FV723 S1D1 m643";1370.0;12.0;60.0;"Mindre streng";"D - Lokale samleveger";11;4;"";"";322.0;2.8;1370.0;12.0;"Mindre streng";"Varig tillatelse"
1022496983;"Industri";"202514856-2";"17.03.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=612765";"Midlertidig tillatelse";"17.03.2025";"20.03.2023";"";"Privat";"Privat";"POINT(257771.167 7106624.207)";"√Öfjord";5058;"FV723 S2D1 m8595";1200.0;10.0;80.0;"Mindre streng";"D - Lokale samleveger";0;0;"";"";99999.0;-7.5;1200.0;10.0;"Mindre streng";"Midlertidig tillatelse"
1019845317;"Skog/skogbruk";"202444788-2";"09.09.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=588735";"Midlertidig tillatelse";"17.09.2024";"30.01.2025";"";"Privat";"Privat";"POINT(228631.086 7004649.343)";"Orkland";5059;"FV6502 S1D1 m923";470.0;8.0;80.0;"Mindre streng";"D - Lokale samleveger";10;0;"";"";-631.0;0.3;470.0;8.0;"Mindre streng";"Midlertidig tillatelse"
715328731;"Bolig";"202441875";"19.08.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=585821";"Utvidet bruk";"10.06.2025";"";"";"Privat";"Privat";"POINT(228072.876 7005815.592)";"Orkland";5059;"FV701 S1D1 m2070";1690.0;20.0;60.0;"Streng";"B - Regionale hovedveger";16;2;"";"";99999.0;-0.9;1690.0;20.0;"Streng";"Utvidet bruk"
1022496817;"Bolig";"202510131-2";"13.02.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=608023";"Avslag";"07.03.2025";"07.03.2028";"";"";"";"POINT(226749.825 7008195.405)";"Orkland";5059;"FV6496 S2D1 m11540";350.0;11.0;80.0;"Lite streng";"E - Lokale adkomstveger";15;0;"Enkel";"Pga. ønsket to avkjørsler til enebolig";544.0;-7.4;350.0;11.0;"Lite streng";"Varig tillatelse"
619482531;"Gardsbruk";"202429636-2";"21.05.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=573516";"Utvidet bruk";"29.05.2024";"29.05.2027";"";"Privat";"Privat";"POINT(224573.293 7014558.585)";"Orkland";5059;"FV6496 S2D1 m3646";350.0;11.0;80.0;"Lite streng";"E - Lokale adkomstveger";10;0;"Enkel";"";245.0;1.4;350.0;11.0;"Lite streng";"Utvidet bruk"
1022499960;"Bolig";"202518618-2 ";"10.04.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=616546";"Varig tillatelse";"14.04.2025";"14.04.2028";"Gammel avkj√∏rsel skal saneres. ";"Privat";"Privat";"POINT(227300.964 7017436.581)";"Orkland";5059;"FV6496 S1D1 m11554";450.0;11.0;80.0;"Lite streng";"E - Lokale adkomstveger";8;1;"Enkel";"";-1703.0;0.5;450.0;11.0;"Lite streng";"Varig tillatelse"
1021976575;"Bolig";"202450809-2";"14.11.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=594833";"Varig tillatelse";"09.12.2024";"09.12.2027";"Tidligere avkj√∏rsel til tomten skal stenges.";"Privat";"Privat";"POINT(227846.013 7018833.904)";"Orkland";5059;"FV6494 S1D1 m6529";350.0;11.0;50.0;"Lite streng";"E - Lokale adkomstveger";11;0;"Vanskelig";"";99999.0;-1.3;350.0;11.0;"Lite streng";"Varig tillatelse"
617080576;"Bolig";"202541320";"18.09.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=639355#";"Endret bruk";"22.09.2025";"";"";"Privat";"Privat";"POINT(235688.212 7027161.942)";"Orkland";5059;"FV6480 S1D1 m4316";178.0;8.0;60.0;"Mindre streng";"D - Lokale samleveger";6;4;"";"";-1584.0;5.6;178.0;8.0;"Mindre streng";"Endret bruk"
1019002882;"Service";"202412712-2";"05.03.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=556511";"Midlertidig tillatelse";"13.03.2024";"01.06.2024";"";"Privat";"Privat";"POINT(227147.366 7042455.161)";"Orkland";5059;"FV714 S3D1 m2690";1600.0;22.0;80.0;"Streng";"B - Regionale hovedveger";0;1;"";"";1349.0;4.7;1600.0;22.0;"Streng";"Midlertidig tillatelse"
1022497073;"Skog/skogbruk";"202517689-2 ";"19.03.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615617";"Varig tillatelse";"02.04.2025";"02.04.2028";"";"Privat";"Privat";"POINT(329314.084 7189449.897)";"N√¶r√∏ysund";5060;"FV768 S1D1 m3870";866.0;8.0;80.0;"Mindre streng";"D - Lokale samleveger";6;1;"";"";149.0;1.6;866.0;8.0;"Mindre streng";"Varig tillatelse"
1022274831;"Dyrkamark/jordbruk";"202506653-2";"14.01.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=604531";"Varig tillatelse";"28.01.2025";"28.01.2028";"";"Privat";"Privat";"POINT(328860.605 7194351.752)";"N√¶r√∏ysund";5060;"FV7120 S1D1 m3154";300.0;9.0;80.0;"Lite streng";"E - Lokale adkomstveger";11;0;"Enkel";"";99999.0;2.7;300.0;9.0;"Lite streng";"Varig tillatelse"
1016361352;"Bolig";"202435243-2";"08.07.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=579158";"Avslag";"06.09.2024";"06.09.2027";"Avslag p√• flytting av avkj√∏rsel. ";"";"";"POINT(339238.461 7197562.943)";"N√¶r√∏ysund";5060;"FV7108 S1D1 m320";1300.0;6.0;30.0;"Lite streng";"E - Lokale adkomstveger";21;0;"Vanskelig";"Tett boligområde + GSV";-1520.0;-0.5;1300.0;6.0;"Lite streng";"Endret bruk"
1022497081;"Gardsbruk";"202516520-2 ";"21.03.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=614431";"Varig tillatelse";"02.04.2025";"02.04.2028";"";"Privat";"Privat";"POINT(325438.609 7204510.014)";"N√¶r√∏ysund";5060;"FV7086 S1D1 m4299";500.0;10.0;60.0;"Mindre streng";"D - Lokale samleveger";12;2;"";"";-1119.0;0.2;500.0;10.0;"Mindre streng";"Varig tillatelse"
1018366642;"Bolig";"202340342-4";"03.01.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=513158";"Varig tillatelse";"08.01.2024";"08.01.2027";"";"Privat";"Privat";"POINT Z (347211.06 7210575.18 9.93)";"N√¶r√∏ysund";5060;"FV771 S2D1 m6797";400.0;13.0;60.0;"Streng";"C - Lokale hovedveger";12;0;"";"";-192.0;5.5;400.0;13.0;"Streng";"Varig tillatelse"
1015574426;"Bolig";"202528530";"21.07.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=626561#";"Utvidet bruk";"22.07.2025";"";"";"Privat";"Privat";"POINT(216023.196 7009351.092)";"Rindal";5061;"FV65 S5D1 m3797";1200.0;17.0;80.0;"Streng";"B - Regionale hovedveger";11;3;"";"";99999.0;-2.4;1200.0;17.0;"Streng";"Utvidet bruk"
