OBJ.VEGOBJEKT-ID;OBJ.TYPE-ID;OBJ.VERSJON;MET.FØRSTE FOREKOMST;MET.OPPRETTET DATO;OBJ.STARTDATO;OBJ.SLUTTDATO;OBJ.SIST MODIFISERT;EGS.BRUKSOMRÅDE.1256;EGS.PRIMÆRAKTIVITET.1824;EGS.AVSTAND PERSONAKTIVITET (M).1823;EGS.STIGNING (NULL).1825;EGS.BREDDE (M).1682;EGS.DRENERINGSFORHOLD.1828;EGS.SIKTFORHOLD.12051;EGS.SAKSNUMMER.1822;EGS.SØKNAD MOTTATT DATO.12048;EGS.ARKIVREFERANSE, URL.12050;EGS.VEDTAK.10670;EGS.VEDTAKSDATO.11444;EGS.TILLATELSE GJELDER TIL DATO.12049;EGS.KONTROLLERT- OG GODKJENTDATO.11445;EGS.ETABLERINGSÅR.10267;EGS.TILLEGGSINFORMASJON.11566;EGS.EIER.7993;EGS.VEDLIKEHOLDSANSVARLIG.8056;EGS.GEOMETRI, PUNKT.4753;LOK.KOMMUNE;LOK.KOMMUNENUMMER;LOK.FYLKE;LOK.FYLKESNUMMER;LOK.RIKSVEGRUTE;LOK.KONTRAKTSOMRÅDE;VSR.VEGSYSTEMREFERANSE;VSR.VEGKATEGORI;VSR.FASE;VSR.VEGNUMMER;VSR.STREKNING;VSR.DELSTREKNING;VSR.FRA_METER;VSR.TIL_METER;LOK.VEGLENKESEKVENSID;LOK.STARTPOSISJON;LOK.SLUTTPOSISJON;LOK.RETNING;LOK.SIDEPOSISJON;LOK.KJØREFELT;LOK.TYPEVEG;LOK.LENGDE;REL.FORELDER;REL.BARN;GEO.GEOMETRI;GEO.HØYDEREFERANSE;GEO.DATAFANGSTDATO;GEO.DATAFANGSTMETODE;GEO.NØYAKTIGHET;GEO.SYNBARHET;GEO.DATAFANGSTMETODEHØYDE;GEO.H-NØYAKTIGHET;GEO.MAX-AVVIK
1015971195;46;2;1;;05.06.2024;;2025-06-17T08:37:35Z;Dyrkamark/jordbruk;;;;;;;202424575-2;04.04.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=568376;Utvidet bruk;04.06.2024;04.06.2027;;;;Privat;Privat;POINT(305171.8 7047108.09);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6794 S1D1 m5036;F;V;6794;1;1;5036;5036;578258;0,7376002;0,7376002;MED;H;;Enkel bilveg;0;;;POINT(305171.8 7047108.09);;;ukj;100;0;;;-1
1016000745;46;2;1;;02.02.2024;;2025-06-17T08:36:55Z;Gardsbruk;;;;;;;202408107-2;25.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=551812;Utvidet bruk;02.02.2024;02.02.2027;;;;Privat;Privat;POINT(295995.38 7047890.104);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6808 S1D1 m2597;F;V;6808;1;1;2597;2597;578264;0,69475618;0,69475618;MED;V;;Enkel bilveg;0;;;POINT(295995.38 7047890.104);;;ukj;100;0;;;-1
1015986865;46;2;1;;01.09.2025;;2025-09-01T08:30:22Z;Bolig;;;;;;;202536496;19.08.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3509329&VerID=3306653;Utvidet bruk;27.08.2025;27.08.2028;;;;Privat;Privat;POINT(291241.243 7048945.053);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6810 S1D1 m8760;F;V;6810;1;1;8759,598;8759,598;578265;0,78413446;0,78413446;MED;V;;Enkel bilveg;0;;;POINT(291241.243 7048945.053);;;ukj;100;0;;;-1
1016009240;46;2;1;;08.05.2024;;2025-06-17T08:36:55Z;Bolig;;;;;;;202428536-2;02.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=572382;Utvidet bruk;08.05.2024;08.05.2027;;;;Privat;Privat;POINT(293353.773 7049056.654);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6812 S1D1 m4992;F;V;6812;1;1;4991,922;4991,922;578268;0,92423034;0,92423034;MED;V;;Enkel bilveg;0;;;POINT(293353.773 7049056.654);;;ukj;100;0;;;-1
1019085978;46;1;1;;26.04.2024;;2025-06-17T08:36:55Z;Bolig;;;;;;;202407922-3;25.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=551627;Utvidet bruk;25.04.2024;25.04.2027;;;;Privat;Privat;POINT(291117.896 7050102.725);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6810 S1D1 m10291;F;V;6810;1;1;10290,597;10290,597;578265;0,94171861;0,94171861;MED;V;;Enkel bilveg;0;;;POINT(291117.896 7050102.725);;;ukj;100;0;;;-1
1022499811;46;1;1;;29.04.2025;;2025-06-17T08:36:55Z;Bolig;;;;;;;202517164-2;19.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615092;Endret bruk;04.04.2025;04.04.2028;;;;Privat;Privat;POINT(303967.511 7050806.696);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6816 S1D1 m11376;F;V;6816;1;1;11375,999;11375,999;578272;0,65941446;0,65941446;MED;V;;Enkel bilveg;0;;;POINT(303967.511 7050806.696);;29.04.2025;ukj;100;0;;;-1
1024480018;46;1;1;;13.06.2025;;2025-06-17T08:36:55Z;Industri;;;;;;;202523696;28.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=621675#;Midlertidig tillatelse;13.06.2025;13.06.2028;;;;Privat;Privat;POINT(292469.898 7051796.675);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6814 S1D1 m6684;F;V;6814;1;1;6683,999;6683,999;578270;0,86986106;0,86986106;MED;H;;Enkel bilveg;0;;;POINT(292469.898 7051796.675);;13.06.2025;ukj;100;0;;;-1
1016030298;46;2;1;;03.03.2025;;2025-06-17T08:29:40Z;Gardsbruk;;;;;;;202452669-2 ;06.12.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=596734;Utvidet bruk;24.01.2025;24.01.2028;;;;Privat;Privat;POINT(284656.933 7054577.347);Frosta;5036;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6830 S1D1 m1581;F;V;6830;1;1;1581,173;1581,173;578285;0,44736832;0,44736832;MED;H;;Enkel bilveg;0;;;POINT(284656.933 7054577.347);;;ukj;100;0;;;-1
1016030217;46;2;1;;22.04.2024;;2025-06-17T08:29:40Z;Gardsbruk;;;;;;;202403357-2;08.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=547049;Utvidet bruk;22.04.2024;22.04.2027;;;;Privat;Privat;POINT(286140.329 7056116.509);Frosta;5036;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6828 S1D1 m752;F;V;6828;1;1;752;752;578284;0,27866582;0,27866582;MED;V;;Enkel bilveg;0;;;POINT(286140.329 7056116.509);;;ukj;100;0;;;-1
1018884272;46;1;1;;21.02.2024;;2025-06-17T08:37:51Z;Gardsbruk;;;;;;;202327538-4;19.02.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=500300;Utvidet bruk;21.02.2024;21.02.2027;;;;Privat;Privat;POINT(314802.207 7058323.495);Levanger;5037;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6868 S1D1 m4522;F;V;6868;1;1;4522;4522;578317;0,99374494;0,99374494;MED;H;;Enkel bilveg;0;;;POINT(314802.207 7058323.495);;;ukj;100;0;;;-1
1016121109;46;2;1;;29.04.2025;;2025-06-17T08:37:48Z;Gardsbruk;;;;;;;202519063-2;09.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=617007;Varig tillatelse;24.04.2025;24.04.2028;;;Skal saneres når ny er utbedret. ;Privat;Privat;POINT(305497.862 7061722.323);Levanger;5037;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6854 S1D1 m1381;F;V;6854;1;1;1381,271;1381,271;578694;0,1010509;0,1010509;MED;V;;Enkel bilveg;0;;;POINT(305497.862 7061722.323);;;ukj;100;0;;;-1
1016121110;46;2;1;;29.04.2025;;2025-06-17T08:37:48Z;Gardsbruk;;;;;;;202519063-2;09.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=617007;Varig tillatelse;24.04.2025;24.04.2028;;;Skal saneres når ny avkjørsel er utbedret. ;Privat;Privat;POINT(305506.751 7061736.879);Levanger;5037;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6854 S1D1 m1398;F;V;6854;1;1;1398,271;1398,271;578694;0,10278702;0,10278702;MED;V;;Enkel bilveg;0;;;POINT(305506.751 7061736.879);;;ukj;100;0;;;-1
1022500010;46;1;1;;29.04.2025;;2025-06-17T08:37:48Z;Gardsbruk;;;;;;;202519063-2;09.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=617007;Varig tillatelse;24.04.2025;24.04.2028;;;To eldre avkjørsler skal saneres når denne er utbedret. ;Privat;Privat;POINT(305513.309 7061748.185);Levanger;5037;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6854 S1D1 m1411;F;V;6854;1;1;1411,105;1411,105;578694;0,10409769;0,10409769;MED;V;;Enkel bilveg;0;;;POINT(305513.309 7061748.185);;29.04.2025;ukj;100;0;;;-1
1016121144;46;2;1;;05.04.2024;;2025-06-17T08:37:48Z;Gardsbruk;;;;;;;202422917-2;21.03.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=566717;Utvidet bruk;04.04.2024;04.04.2027;;;;Privat;Privat;POINT(307150.839 7063539.271);Levanger;5037;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6854 S1D1 m3912;F;V;6854;1;1;3912,271;3912,271;578694;0,3583756;0,3583756;MED;H;;Enkel bilveg;0;;;POINT(307150.839 7063539.271);;;ukj;100;0;;;-1
1016010567;46;2;1;;11.01.2024;;2025-06-17T08:29:40Z;Gardsbruk;;;;;;;202400829-2 ;02.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=544521;Utvidet bruk;08.01.2024;08.01.2027;;;;Privat;Privat;POINT(304250.074 7068953.184);Levanger;5037;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6818 S3D1 m370;F;V;6818;3;1;370;370;578274;0,20623697;0,20623697;MED;V;;Enkel bilveg;0;;;POINT(304250.074 7068953.184);;;ukj;100;0;;;-1
1022274189;46;1;1;;03.03.2025;;2025-06-17T08:37:51Z;Bolig;;;;;;;202508156-2;21.12.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=606038;Utvidet bruk;03.03.2025;03.03.2028;;;;Privat;Privat;POINT(313018.632 7070402.915);Levanger;5037;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6866 S1D1 m1335;F;V;6866;1;1;1335,001;1335,001;578314;0,59404869;0,59404869;MED;V;;Enkel bilveg;0;;;POINT(313018.632 7070402.915);;03.03.2025;ukj;100;0;;;-1
1016263104;46;2;1;;18.09.2024;;2025-06-17T08:37:51Z;Bolig;;;;;;;202441955-2;20.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=585901;Utvidet bruk;12.09.2024;12.09.2027;;;;Privat;Privat;POINT(318581.32 7070574.651);Levanger;5037;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6874 S1D1 m5605;F;V;6874;1;1;5604,999;5604,999;578321;0,5872583;0,5872583;MED;V;;Enkel bilveg;0;;;POINT(318581.32 7070574.651);;;ukj;100;0;;;-1
1016264824;46;2;1;;28.08.2024;;2025-06-17T08:37:51Z;Gardsbruk;;;;;;;202440441-2;14.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=584387;Utvidet bruk;19.08.2024;19.08.2027;;;;Privat;Privat;POINT(318731.747 7073360.502);Levanger;5037;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6876 S1D1 m1668;F;V;6876;1;1;1667,804;1667,804;578325;0,7419761;0,7419761;MED;H;;Enkel bilveg;0;;;POINT(318731.747 7073360.502);;;ukj;100;0;;;-1
1016260921;46;2;1;;01.07.2024;;2025-06-17T08:37:51Z;Bolig;;;;;;;202431249-2;11.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=575144;Utvidet bruk;28.06.2024;28.06.2027;;;;Privat;Privat;POINT(316407.849 7074189.847);Levanger;5037;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6866 S2D1 m5062;F;V;6866;2;1;5062,323;5062,323;578315;0,83342346;0,83342346;MED;V;;Enkel bilveg;0;;;POINT(316407.849 7074189.847);;;ukj;100;0;;;-1
1016266255;46;2;1;;03.03.2025;;2025-06-17T08:38:12Z;Bolig;;;;;;;202507344-2 ;20.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=605222;Utvidet bruk;24.01.2025;24.01.2028;;;;Privat;Privat;POINT(322693.195 7075634.846);Levanger;5037;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6888 S1D1 m4512;F;V;6888;1;1;4512,041;4512,041;578331;0,79479107;0,79479107;MED;V;;Enkel bilveg;0;;;POINT(322693.195 7075634.846);;;ukj;100;0;;;-1
1019887837;46;1;1;;30.09.2024;;2025-06-17T08:29:44Z;Bolig;;;;;;;202445266-2;12.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589216;Varig tillatelse;24.09.2024;24.09.2027;;;;Privat;Privat;POINT(325362.283 7074737.355);Verdal;5038;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6882 S1D1 m1478;F;V;6882;1;1;1478;1478;578695;0,25159697;0,25159697;MED;V;;Enkel bilveg;0;;;POINT(325362.283 7074737.355);;;ukj;100;0;;;-1
1016266074;46;2;1;;30.09.2024;;2025-06-17T08:29:44Z;Bolig;;;;;;;202445266-2;12.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589216;Varig tillatelse;24.09.2024;24.09.2027;;;Denne avkjørselen skal saneres når ny er etablert. ;;;POINT(325359.873 7074751.26);Verdal;5038;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6882 S1D1 m1463;F;V;6882;1;1;1463;1463;578695;0,24904979;0,24904979;MED;V;;Enkel bilveg;0;;;POINT(325359.873 7074751.26);;;ukj;100;0;;;-1
1016266502;46;2;1;;27.09.2024;;2025-06-17T08:38:12Z;Gardsbruk;;;;;;;202445611-2;17.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589562;Utvidet bruk;20.09.2024;20.09.2027;;;;Privat;Privat;POINT(328270.425 7075257.77);Verdal;5038;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6894 S1D1 m724;F;V;6894;1;1;724;724;578336;0,16483231;0,16483231;MED;V;;Enkel bilveg;0;;;POINT(328270.425 7075257.77);;;ukj;100;0;;;-1
1019191141;46;1;1;;29.05.2024;;2025-06-17T08:29:44Z;Service;;;;;;;202429258-2;14.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=573138;Midlertidig tillatelse;21.05.2024;30.06.2024;;;;Privat;Privat;POINT(325201.164 7075365.597);Verdal;5038;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6882 S1D1 m597;F;V;6882;1;1;597;597;578695;0,10190701;0,10190701;MED;H;;Enkel bilveg;0;;;POINT(325201.164 7075365.597);;;ukj;100;0;;;-1
1019423283;46;1;1;;07.07.2024;;2025-06-17T08:37:27Z;Bolig;;;;;;;202422736-2 ;19.03.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=566536;Utvidet bruk;02.07.2024;02.07.2027;;;;Privat;Privat;POINT(330719.907 7078624.306);Verdal;5038;Trøndelag;50;;5008 Steinkjer 2021-2026,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5008 Steinkjer 2026-2031;FV6902 S1D1 m23;F;V;6902;1;1;23;23;1859888;0,49988534;0,49988534;MED;V;;Enkel bilveg;0;;;POINT(330719.907 7078624.306);;;ukj;100;0;;;-1
1019845204;46;1;1;;18.09.2024;;2025-09-04T07:17:45Z;Gardsbruk;;;;;;;202443992-2;30.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587939;Varig tillatelse;05.09.2024;05.09.2027;;;;Privat;Privat;POINT(331010.925 7078777.639);Verdal;5038;Trøndelag;50;;5008 Steinkjer 2021-2026,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5008 Steinkjer 2026-2031;FV6902 S1D1 m538;F;V;6902;1;1;538,472;538,472;578343;0,097059772;0,097059772;MED;H;;Enkel bilveg;0;;;POINT(331010.925 7078777.639);;;ukj;100;0;;;-1
1016274775;46;2;1;;18.09.2024;;2025-09-04T07:17:45Z;Gardsbruk;;;;;;;202443992-2;30.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587939;Varig tillatelse;05.09.2024;05.09.2027;;;Denne avkjørselen skal saneres når ny er bygd. ;Privat;Privat;POINT(330957.126 7078796.399);Verdal;5038;Trøndelag;50;;5008 Steinkjer 2021-2026,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5008 Steinkjer 2026-2031;FV6902 S1D1 m482;F;V;6902;1;1;481,5;481,5;578343;0,084525802;0,084525802;MED;H;;Enkel bilveg;0;;;POINT(330957.126 7078796.399);;;ukj;100;0;;;-1
1019423284;46;1;1;;07.07.2024;;2025-06-17T08:29:18Z;Bolig;;;;;;;202432335-2;19.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=576230;Varig tillatelse;03.07.2024;03.07.2027;;;Flytting av avkjørsel. ;Privat;Privat;POINT(329056.852 7078933.135);Verdal;5038;Trøndelag;50;;5008 Steinkjer 2021-2026,5072 Skjøtselskontrakt Nord,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5008 Steinkjer 2026-2031;FV757 S1D1 m4698;F;V;757;1;1;4698,001;4698,001;578655;0,18164348;0,18164348;MED;H;;Enkel bilveg;0;;;POINT(329056.852 7078933.135);;;ukj;100;0;;;-1
1015231452;46;2;1;;18.09.2024;;2025-06-17T08:29:18Z;Gardsbruk;;;;;;;202444439-2;04.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=588386;Utvidet bruk;06.09.2024;06.09.2027;;;;Privat;Privat;POINT(331578.931 7080318.881);Verdal;5038;Trøndelag;50;;5008 Steinkjer 2021-2026,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5008 Steinkjer 2026-2031;FV759 S1D1 m1902;F;V;759;1;1;1902,035;1902,035;578657;0,18266271;0,18266271;MED;H;;Enkel bilveg;0;;;POINT(331578.931 7080318.881);;;ukj;100;0;;;-1
1016043606;46;2;1;;24.09.2025;;2025-09-24T12:11:11Z;Dyrkamark/jordbruk;;;;;;;202541399;19.09.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=639434#;Varig tillatelse;22.09.2025;22.09.2028;;;;Privat;Privat;POINT(376538.864 7127932.426);Snåsa;5041;Trøndelag;50;;5009 Indre Namdal 2021-2029,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV7006 S1D1 m3964;F;V;7006;1;1;3964;3964;578424;0,40835169;0,40835169;MED;H;;Enkel bilveg;0;;;POINT(376538.864 7127932.426);;;ukj;100;0;;;-1
1025288532;46;1;1;;24.09.2025;;2025-09-24T12:15:11Z;Dyrkamark/jordbruk;;;;;;;202541399;19.09.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=639434#;Varig tillatelse;22.09.2025;22.09.2028;;;;Privat;Privat;POINT(377445.422 7128444.741);Snåsa;5041;Trøndelag;50;;5009 Indre Namdal 2021-2029,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV7006 S1D1 m5020;F;V;7006;1;1;5020;5020;578424;0,51698126;0,51698126;MED;H;;Enkel bilveg;0;;;POINT(377445.422 7128444.741);;24.09.2025;ukj;100;0;;;-1
1016047399;46;2;1;;19.08.2025;;2025-08-19T12:11:05Z;Bolig;;;;;;;202528419;11.07.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=626450#;Varig tillatelse;18.08.2025;18.08.2028;;;Disp. fra byggegrense og flytting av avkjørsel;Privat;Privat;POINT(380201.041 7130194.447);Snåsa;5041;Trøndelag;50;;5009 Indre Namdal 2021-2029,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV7006 S1D1 m8403;F;V;7006;1;1;8402,518;8402,518;578424;0,86513339;0,86513339;MED;V;;Enkel bilveg;0;;;POINT(380201.041 7130194.447);;;ukj;100;0;;;-1
1019425735;46;1;1;;08.07.2024;;2025-06-17T08:36:47Z;Hytte;;;;;;;202433338-2;24.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=577253;Varig tillatelse;08.07.2024;08.07.2027;;;;Privat;Privat;POINT(428401.967 7170839.815);Lierne;5042;Trøndelag;50;;5009 Indre Namdal 2021-2029,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV7014 S1D1 m9430;F;V;7014;1;1;9430;9430;578438;0,70857739;0,70857739;MED;H;;Enkel bilveg;0;;;POINT(428401.967 7170839.815);;;ukj;100;0;;;-1
1021976558;46;1;1;;19.01.2025;;2025-06-17T08:29:30Z;Service;;;;;;;202451447-2;22.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595474;Varig tillatelse;28.11.2024;28.11.2027;;;;Kommune;Kommune;POINT(431655.579 7196621.1);Røyrvik;5043;Trøndelag;50;;5009 Indre Namdal 2021-2029,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV7016 S3D1 m13506;F;V;7016;3;1;13505,999;13505,999;578441;0,91947094;0,91947094;MED;V;;Enkel bilveg;0;;;POINT(431655.579 7196621.1);;19.01.2025;ukj;100;0;;;-1
1018462336;46;2;1;;03.03.2025;;2025-06-17T08:37:16Z;Service;;;;;;;202510847-2;20.02.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=608741;Midlertidig tillatelse;24.02.2025;24.02.2028;;;;;;POINT(371184.18 7169908.276);Høylandet;5046;Trøndelag;50;;5009 Indre Namdal 2021-2029,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV17 S15D1 m7388;F;V;17;15;1;7388,001;7388,001;578633;0,80044024;0,80044024;MED;H;;Enkel bilveg;0;;;POINT(371184.18 7169908.276);;;ukj;100;0;;;-1
1015774201;46;2;1;;28.04.2025;;2025-06-17T08:38:06Z;Gardsbruk;;;;;;;202514919-2;17.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=612828;Utvidet bruk;21.03.2025;21.03.2028;;;;Privat;Privat;POINT(357072.824 7156651.264);Overhalla;5047;Trøndelag;50;;5009 Indre Namdal 2021-2029,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV7058 S1D1 m485;F;V;7058;1;1;485;485;578475;0,60501566;0,60501566;MED;V;;Enkel bilveg;0;;;POINT(357072.824 7156651.264);;;ukj;100;0;;;-1
1025214880;46;1;1;;01.09.2025;;2025-09-01T08:35:09Z;Industri;;;;;;;202537520;21.08.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3510455&VerID=3307705;Varig tillatelse;27.08.2025;27.08.2028;;;;Privat;Privat;POINT(352088.527 7221660.593);Leka;5052;Trøndelag;50;;Skiltkontrakt Trøndelag FK 2020-2025,5004 Ytre Namdal 2024-2029,E5052 Trøndelag Nord 2025-2028;FV771 S6D1 m3660;F;V;771;6;1;3660;3660;578215;0,7053395;0,7053395;MED;V;;Enkel bilveg;0;;;POINT(352088.527 7221660.593);;01.09.2025;ukj;100;0;;;-1
1016386654;46;2;1;;28.11.2024;;2025-06-17T08:38:30Z;Hytte;;;;;;;202451566-2;25.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595601;Utvidet bruk;27.11.2024;27.11.2027;;;;Privat;Privat;POINT(342349.42 7224709.942);Leka;5052;Trøndelag;50;;Skiltkontrakt Trøndelag FK 2020-2025,5004 Ytre Namdal 2024-2029,E5052 Trøndelag Nord 2025-2028;FV7132 S1D1 m6446;F;V;7132;1;1;6446,001;6446,001;578532;0,3831144;0,3831144;MOT;V;;Enkel bilveg;0;;;POINT(342349.42 7224709.942);;;ukj;100;0;;;-1
